,Geography,Year,Sex,Activity Category,Prevalence_x,Coefficient of Variation_x,CV Flag_x,Standard Error_x,Standard Score_x,Alberta Prevalence_x,Category,Prevalence_y,Coefficient of Variation_y,CV Flag_y,Standard Error_y,Standard Score_y,Alberta Prevalence_y,Stress Category,Prevalence,Coefficient of Variation,CV Flag,Standard Error,Standard Score,Alberta Prevalence
261,Z2,2003,MALE,Inactive,40.83300000000001,4.692500000000001,1.0,1.899,-0.925038976,42.589570937,Excellent or Very Good,76.0486,2.1674,1.0,1.5456,0.6531044523000001,75.039116922,Not at all/not very/a bit stressful,79.5011,2.3704,1.0,1.7464000000000002,1.0288087664,77.704314078
262,Z2,2003,MALE,Inactive,40.83300000000001,4.692500000000001,1.0,1.899,-0.925038976,42.589570937,Poor Fair or Good,23.951400000000003,6.4468000000000005,1.0,1.5456,-0.6531044520000001,24.960883078000002,Extremely/quite a bit stressful,20.498900000000006,8.4941,1.0,1.7464000000000002,-1.028808766,22.295685922000004
263,Z2,2003,MALE,Inactive,40.83300000000001,4.692500000000001,1.0,1.899,-0.925038976,42.589570937,Poor Fair or Good,23.951400000000003,6.4468000000000005,1.0,1.5456,-0.6531044520000001,24.960883078000002,Not at all/not very/a bit stressful,79.5011,2.3704,1.0,1.7464000000000002,1.0288087664,77.704314078
264,Z2,2005,BOTH,Active or moderately active,57.6968,2.3331000000000004,1.0,1.3408,2.1018498845,54.87861464,Excellent or Very Good,76.9651,1.3832,1.0,1.0565,2.2718654087,74.565002695,Extremely/quite a bit stressful,24.4871,5.1919,1.0,1.279,1.6782825316,22.340503477
265,Z2,2005,BOTH,Active or moderately active,57.6968,2.3331000000000004,1.0,1.3408,2.1018498845,54.87861464,Excellent or Very Good,76.9651,1.3832,1.0,1.0565,2.2718654087,74.565002695,Not at all/not very/a bit stressful,75.5129,1.7691,1.0,1.279,-1.6782825319999999,77.65949652300002
266,Z2,2005,BOTH,Active or moderately active,57.6968,2.3331000000000004,1.0,1.3408,2.1018498845,54.87861464,Poor Fair or Good,23.0349,4.606700000000001,1.0,1.0565,-2.271865409,25.434997305000003,Extremely/quite a bit stressful,24.4871,5.1919,1.0,1.279,1.6782825316,22.340503477
267,Z2,2005,BOTH,Active or moderately active,57.6968,2.3331000000000004,1.0,1.3408,2.1018498845,54.87861464,Poor Fair or Good,23.0349,4.606700000000001,1.0,1.0565,-2.271865409,25.434997305000003,Not at all/not very/a bit stressful,75.5129,1.7691,1.0,1.279,-1.6782825319999999,77.65949652300002
268,Z2,2005,BOTH,Inactive,42.3032,3.1832000000000003,1.0,1.3408,-2.101849885,45.12138536,Excellent or Very Good,76.9651,1.3832,1.0,1.0565,2.2718654087,74.565002695,Extremely/quite a bit stressful,24.4871,5.1919,1.0,1.279,1.6782825316,22.340503477
269,Z2,2005,BOTH,Inactive,42.3032,3.1832000000000003,1.0,1.3408,-2.101849885,45.12138536,Excellent or Very Good,76.9651,1.3832,1.0,1.0565,2.2718654087,74.565002695,Not at all/not very/a bit stressful,75.5129,1.7691,1.0,1.279,-1.6782825319999999,77.65949652300002
270,Z2,2005,BOTH,Inactive,42.3032,3.1832000000000003,1.0,1.3408,-2.101849885,45.12138536,Poor Fair or Good,23.0349,4.606700000000001,1.0,1.0565,-2.271865409,25.434997305000003,Extremely/quite a bit stressful,24.4871,5.1919,1.0,1.279,1.6782825316,22.340503477
271,Z2,2005,BOTH,Inactive,42.3032,3.1832000000000003,1.0,1.3408,-2.101849885,45.12138536,Poor Fair or Good,23.0349,4.606700000000001,1.0,1.0565,-2.271865409,25.434997305000003,Not at all/not very/a bit stressful,75.5129,1.7691,1.0,1.279,-1.6782825319999999,77.65949652300002
272,Z2,2005,FEMALE,Active or moderately active,58.6095,3.2091000000000003,1.0,1.8722,1.3652245828999998,56.053509963,Excellent or Very Good,74.6329,2.1441,1.0,1.5814,0.4514163092,73.91904208300001,Extremely/quite a bit stressful,24.254700000000003,6.9501,1.0,1.6819000000000002,1.4944614900000002,21.741172553000002
273,Z2,2005,FEMALE,Active or moderately active,58.6095,3.2091000000000003,1.0,1.8722,1.3652245828999998,56.053509963,Excellent or Very Good,74.6329,2.1441,1.0,1.5814,0.4514163092,73.91904208300001,Not at all/not very/a bit stressful,75.7453,2.2839,1.0,1.6819000000000002,-1.4944614900000002,78.258827447
274,Z2,2005,FEMALE,Active or moderately active,58.6095,3.2091000000000003,1.0,1.8722,1.3652245828999998,56.053509963,Poor Fair or Good,25.3671,6.2714,1.0,1.5814,-0.45141630899999996,26.080957917,Extremely/quite a bit stressful,24.254700000000003,6.9501,1.0,1.6819000000000002,1.4944614900000002,21.741172553000002
275,Z2,2005,FEMALE,Active or moderately active,58.6095,3.2091000000000003,1.0,1.8722,1.3652245828999998,56.053509963,Poor Fair or Good,25.3671,6.2714,1.0,1.5814,-0.45141630899999996,26.080957917,Not at all/not very/a bit stressful,75.7453,2.2839,1.0,1.6819000000000002,-1.4944614900000002,78.258827447
276,Z2,2005,FEMALE,Inactive,41.3905,4.5595,1.0,1.8722,-1.365224583,43.946490037,Excellent or Very Good,74.6329,2.1441,1.0,1.5814,0.4514163092,73.91904208300001,Extremely/quite a bit stressful,24.254700000000003,6.9501,1.0,1.6819000000000002,1.4944614900000002,21.741172553000002
277,Z2,2005,FEMALE,Inactive,41.3905,4.5595,1.0,1.8722,-1.365224583,43.946490037,Excellent or Very Good,74.6329,2.1441,1.0,1.5814,0.4514163092,73.91904208300001,Not at all/not very/a bit stressful,75.7453,2.2839,1.0,1.6819000000000002,-1.4944614900000002,78.258827447
278,Z2,2005,FEMALE,Inactive,41.3905,4.5595,1.0,1.8722,-1.365224583,43.946490037,Poor Fair or Good,25.3671,6.2714,1.0,1.5814,-0.45141630899999996,26.080957917,Extremely/quite a bit stressful,24.254700000000003,6.9501,1.0,1.6819000000000002,1.4944614900000002,21.741172553000002
279,Z2,2005,FEMALE,Inactive,41.3905,4.5595,1.0,1.8722,-1.365224583,43.946490037,Poor Fair or Good,25.3671,6.2714,1.0,1.5814,-0.45141630899999996,26.080957917,Not at all/not very/a bit stressful,75.7453,2.2839,1.0,1.6819000000000002,-1.4944614900000002,78.258827447
280,Z2,2005,MALE,Active or moderately active,56.7955,3.4771000000000005,1.0,1.9521,1.5792023561000001,53.712677301999996,Excellent or Very Good,79.2722,1.8758,1.0,1.4867,2.7350768370000003,75.206086539,Extremely/quite a bit stressful,24.7173,7.349100000000001,1.0,1.8433,0.9657264356999999,22.937111667000003
281,Z2,2005,MALE,Active or moderately active,56.7955,3.4771000000000005,1.0,1.9521,1.5792023561000001,53.712677301999996,Excellent or Very Good,79.2722,1.8758,1.0,1.4867,2.7350768370000003,75.206086539,Not at all/not very/a bit stressful,75.2827,2.6665,1.0,1.8433,-0.965726436,77.062888333
282,Z2,2005,MALE,Active or moderately active,56.7955,3.4771000000000005,1.0,1.9521,1.5792023561000001,53.712677301999996,Poor Fair or Good,20.7278,7.2236,1.0,1.4867,-2.7350768370000003,24.793913461,Extremely/quite a bit stressful,24.7173,7.349100000000001,1.0,1.8433,0.9657264356999999,22.937111667000003
283,Z2,2005,MALE,Active or moderately active,56.7955,3.4771000000000005,1.0,1.9521,1.5792023561000001,53.712677301999996,Poor Fair or Good,20.7278,7.2236,1.0,1.4867,-2.7350768370000003,24.793913461,Not at all/not very/a bit stressful,75.2827,2.6665,1.0,1.8433,-0.965726436,77.062888333
284,Z2,2005,MALE,Inactive,43.2045,4.5043,1.0,1.9521,-1.579202356,46.287322698000004,Excellent or Very Good,79.2722,1.8758,1.0,1.4867,2.7350768370000003,75.206086539,Extremely/quite a bit stressful,24.7173,7.349100000000001,1.0,1.8433,0.9657264356999999,22.937111667000003
285,Z2,2005,MALE,Inactive,43.2045,4.5043,1.0,1.9521,-1.579202356,46.287322698000004,Excellent or Very Good,79.2722,1.8758,1.0,1.4867,2.7350768370000003,75.206086539,Not at all/not very/a bit stressful,75.2827,2.6665,1.0,1.8433,-0.965726436,77.062888333
286,Z2,2005,MALE,Inactive,43.2045,4.5043,1.0,1.9521,-1.579202356,46.287322698000004,Poor Fair or Good,20.7278,7.2236,1.0,1.4867,-2.7350768370000003,24.793913461,Extremely/quite a bit stressful,24.7173,7.349100000000001,1.0,1.8433,0.9657264356999999,22.937111667000003
287,Z2,2005,MALE,Inactive,43.2045,4.5043,1.0,1.9521,-1.579202356,46.287322698000004,Poor Fair or Good,20.7278,7.2236,1.0,1.4867,-2.7350768370000003,24.793913461,Not at all/not very/a bit stressful,75.2827,2.6665,1.0,1.8433,-0.965726436,77.062888333
288,Z2,2007,BOTH,Active or moderately active,58.8366,3.3723,1.0,1.9208,1.9290782621,55.131279071,Excellent or Very Good,80.64250000000001,1.8852,1.0,1.2720000000000002,3.5499600955,76.126911383,Extremely/quite a bit stressful,22.1168,6.9838000000000005,1.0,1.507,-0.233043646,22.468017665
289,Z2,2007,BOTH,Active or moderately active,58.8366,3.3723,1.0,1.9208,1.9290782621,55.131279071,Excellent or Very Good,80.64250000000001,1.8852,1.0,1.2720000000000002,3.5499600955,76.126911383,Not at all/not very/a bit stressful,77.88320000000002,2.0324,1.0,1.507,0.23304364640000005,77.531982335
290,Z2,2007,BOTH,Active or moderately active,58.8366,3.3723,1.0,1.9208,1.9290782621,55.131279071,Poor Fair or Good,19.3575,6.4902000000000015,1.0,1.2720000000000002,-3.549960095,23.873088616999997,Extremely/quite a bit stressful,22.1168,6.9838000000000005,1.0,1.507,-0.233043646,22.468017665
291,Z2,2007,BOTH,Active or moderately active,58.8366,3.3723,1.0,1.9208,1.9290782621,55.131279071,Poor Fair or Good,19.3575,6.4902000000000015,1.0,1.2720000000000002,-3.549960095,23.873088616999997,Not at all/not very/a bit stressful,77.88320000000002,2.0324,1.0,1.507,0.23304364640000005,77.531982335
292,Z2,2007,BOTH,Inactive,41.1634,4.7307000000000015,1.0,1.9208,-1.929078262,44.868720929000006,Excellent or Very Good,80.64250000000001,1.8852,1.0,1.2720000000000002,3.5499600955,76.126911383,Extremely/quite a bit stressful,22.1168,6.9838000000000005,1.0,1.507,-0.233043646,22.468017665
293,Z2,2007,BOTH,Inactive,41.1634,4.7307000000000015,1.0,1.9208,-1.929078262,44.868720929000006,Excellent or Very Good,80.64250000000001,1.8852,1.0,1.2720000000000002,3.5499600955,76.126911383,Not at all/not very/a bit stressful,77.88320000000002,2.0324,1.0,1.507,0.23304364640000005,77.531982335
294,Z2,2007,BOTH,Inactive,41.1634,4.7307000000000015,1.0,1.9208,-1.929078262,44.868720929000006,Poor Fair or Good,19.3575,6.4902000000000015,1.0,1.2720000000000002,-3.549960095,23.873088616999997,Extremely/quite a bit stressful,22.1168,6.9838000000000005,1.0,1.507,-0.233043646,22.468017665
295,Z2,2007,BOTH,Inactive,41.1634,4.7307000000000015,1.0,1.9208,-1.929078262,44.868720929000006,Poor Fair or Good,19.3575,6.4902000000000015,1.0,1.2720000000000002,-3.549960095,23.873088616999997,Not at all/not very/a bit stressful,77.88320000000002,2.0324,1.0,1.507,0.23304364640000005,77.531982335
296,Z2,2007,FEMALE,Active or moderately active,58.8567,4.6215,1.0,2.5513,1.4271229087,55.21575586500001,Excellent or Very Good,79.63480000000001,3.0526,1.0,1.9906,1.8945402594999998,75.863556225,Extremely/quite a bit stressful,23.1204,10.4431,1.0,2.3874000000000004,-0.105403265,23.372070627
297,Z2,2007,FEMALE,Active or moderately active,58.8567,4.6215,1.0,2.5513,1.4271229087,55.21575586500001,Excellent or Very Good,79.63480000000001,3.0526,1.0,1.9906,1.8945402594999998,75.863556225,Not at all/not very/a bit stressful,76.87960000000002,3.3429,1.0,2.3874000000000004,0.1054032648,76.62792937300001
298,Z2,2007,FEMALE,Active or moderately active,58.8567,4.6215,1.0,2.5513,1.4271229087,55.21575586500001,Poor Fair or Good,20.3652,9.7307,1.0,1.9906,-1.894540259,24.136443775,Extremely/quite a bit stressful,23.1204,10.4431,1.0,2.3874000000000004,-0.105403265,23.372070627
299,Z2,2007,FEMALE,Active or moderately active,58.8567,4.6215,1.0,2.5513,1.4271229087,55.21575586500001,Poor Fair or Good,20.3652,9.7307,1.0,1.9906,-1.894540259,24.136443775,Not at all/not very/a bit stressful,76.87960000000002,3.3429,1.0,2.3874000000000004,0.1054032648,76.62792937300001
300,Z2,2007,FEMALE,Inactive,41.1433,6.3622000000000005,1.0,2.5513,-1.4271229090000002,44.784244135,Excellent or Very Good,79.63480000000001,3.0526,1.0,1.9906,1.8945402594999998,75.863556225,Extremely/quite a bit stressful,23.1204,10.4431,1.0,2.3874000000000004,-0.105403265,23.372070627
301,Z2,2007,FEMALE,Inactive,41.1433,6.3622000000000005,1.0,2.5513,-1.4271229090000002,44.784244135,Excellent or Very Good,79.63480000000001,3.0526,1.0,1.9906,1.8945402594999998,75.863556225,Not at all/not very/a bit stressful,76.87960000000002,3.3429,1.0,2.3874000000000004,0.1054032648,76.62792937300001
302,Z2,2007,FEMALE,Inactive,41.1433,6.3622000000000005,1.0,2.5513,-1.4271229090000002,44.784244135,Poor Fair or Good,20.3652,9.7307,1.0,1.9906,-1.894540259,24.136443775,Extremely/quite a bit stressful,23.1204,10.4431,1.0,2.3874000000000004,-0.105403265,23.372070627
303,Z2,2007,FEMALE,Inactive,41.1433,6.3622000000000005,1.0,2.5513,-1.4271229090000002,44.784244135,Poor Fair or Good,20.3652,9.7307,1.0,1.9906,-1.894540259,24.136443775,Not at all/not very/a bit stressful,76.87960000000002,3.3429,1.0,2.3874000000000004,0.1054032648,76.62792937300001
304,Z2,2007,MALE,Active or moderately active,58.8169,4.5855,1.0,2.7,1.3957632408,55.048274846999995,Excellent or Very Good,81.62400000000002,2.09,1.0,1.6538000000000002,3.1677375524,76.385035708,Extremely/quite a bit stressful,21.1185,10.5847,1.0,2.2007000000000003,-0.208052142,21.576313517
305,Z2,2007,MALE,Active or moderately active,58.8169,4.5855,1.0,2.7,1.3957632408,55.048274846999995,Excellent or Very Good,81.62400000000002,2.09,1.0,1.6538000000000002,3.1677375524,76.385035708,Not at all/not very/a bit stressful,78.88150000000002,2.9084000000000003,1.0,2.2007000000000003,0.2080521416,78.42368648300001
306,Z2,2007,MALE,Active or moderately active,58.8169,4.5855,1.0,2.7,1.3957632408,55.048274846999995,Poor Fair or Good,18.375999999999998,8.9854,1.0,1.6538000000000002,-3.1677375519999997,23.614964292,Extremely/quite a bit stressful,21.1185,10.5847,1.0,2.2007000000000003,-0.208052142,21.576313517
307,Z2,2007,MALE,Active or moderately active,58.8169,4.5855,1.0,2.7,1.3957632408,55.048274846999995,Poor Fair or Good,18.375999999999998,8.9854,1.0,1.6538000000000002,-3.1677375519999997,23.614964292,Not at all/not very/a bit stressful,78.88150000000002,2.9084000000000003,1.0,2.2007000000000003,0.2080521416,78.42368648300001
308,Z2,2007,MALE,Inactive,41.1831,6.615100000000001,1.0,2.7,-1.395763241,44.95172515300001,Excellent or Very Good,81.62400000000002,2.09,1.0,1.6538000000000002,3.1677375524,76.385035708,Extremely/quite a bit stressful,21.1185,10.5847,1.0,2.2007000000000003,-0.208052142,21.576313517
309,Z2,2007,MALE,Inactive,41.1831,6.615100000000001,1.0,2.7,-1.395763241,44.95172515300001,Excellent or Very Good,81.62400000000002,2.09,1.0,1.6538000000000002,3.1677375524,76.385035708,Not at all/not very/a bit stressful,78.88150000000002,2.9084000000000003,1.0,2.2007000000000003,0.2080521416,78.42368648300001
310,Z2,2007,MALE,Inactive,41.1831,6.615100000000001,1.0,2.7,-1.395763241,44.95172515300001,Poor Fair or Good,18.375999999999998,8.9854,1.0,1.6538000000000002,-3.1677375519999997,23.614964292,Extremely/quite a bit stressful,21.1185,10.5847,1.0,2.2007000000000003,-0.208052142,21.576313517
311,Z2,2007,MALE,Inactive,41.1831,6.615100000000001,1.0,2.7,-1.395763241,44.95172515300001,Poor Fair or Good,18.375999999999998,8.9854,1.0,1.6538000000000002,-3.1677375519999997,23.614964292,Not at all/not very/a bit stressful,78.88150000000002,2.9084000000000003,1.0,2.2007000000000003,0.2080521416,78.42368648300001
312,Z2,2008,BOTH,Active or moderately active,55.2438,3.7049,1.0,2.0459,0.8421065340999999,53.52093991899999,Excellent or Very Good,76.3595,2.3794000000000004,1.0,1.7858000000000005,1.6554668066,73.40321767200001,Extremely/quite a bit stressful,23.177000000000003,8.1167,1.0,1.8752,0.5405442292,22.163359798000002
313,Z2,2008,BOTH,Active or moderately active,55.2438,3.7049,1.0,2.0459,0.8421065340999999,53.52093991899999,Excellent or Very Good,76.3595,2.3794000000000004,1.0,1.7858000000000005,1.6554668066,73.40321767200001,Not at all/not very/a bit stressful,76.82300000000002,2.4606000000000003,1.0,1.8752,-0.540544229,77.83664020200001
314,Z2,2008,BOTH,Active or moderately active,55.2438,3.7049,1.0,2.0459,0.8421065340999999,53.52093991899999,Poor Fair or Good,23.640500000000007,7.607900000000001,1.0,1.7858000000000005,-1.6554668069999998,26.596782328000003,Extremely/quite a bit stressful,23.177000000000003,8.1167,1.0,1.8752,0.5405442292,22.163359798000002
315,Z2,2008,BOTH,Active or moderately active,55.2438,3.7049,1.0,2.0459,0.8421065340999999,53.52093991899999,Poor Fair or Good,23.640500000000007,7.607900000000001,1.0,1.7858000000000005,-1.6554668069999998,26.596782328000003,Not at all/not very/a bit stressful,76.82300000000002,2.4606000000000003,1.0,1.8752,-0.540544229,77.83664020200001
316,Z2,2008,BOTH,Inactive,44.7562,4.6531,1.0,2.0459,-0.842106534,46.47906008100001,Excellent or Very Good,76.3595,2.3794000000000004,1.0,1.7858000000000005,1.6554668066,73.40321767200001,Extremely/quite a bit stressful,23.177000000000003,8.1167,1.0,1.8752,0.5405442292,22.163359798000002
317,Z2,2008,BOTH,Inactive,44.7562,4.6531,1.0,2.0459,-0.842106534,46.47906008100001,Excellent or Very Good,76.3595,2.3794000000000004,1.0,1.7858000000000005,1.6554668066,73.40321767200001,Not at all/not very/a bit stressful,76.82300000000002,2.4606000000000003,1.0,1.8752,-0.540544229,77.83664020200001
318,Z2,2008,BOTH,Inactive,44.7562,4.6531,1.0,2.0459,-0.842106534,46.47906008100001,Poor Fair or Good,23.640500000000007,7.607900000000001,1.0,1.7858000000000005,-1.6554668069999998,26.596782328000003,Extremely/quite a bit stressful,23.177000000000003,8.1167,1.0,1.8752,0.5405442292,22.163359798000002
319,Z2,2008,BOTH,Inactive,44.7562,4.6531,1.0,2.0459,-0.842106534,46.47906008100001,Poor Fair or Good,23.640500000000007,7.607900000000001,1.0,1.7858000000000005,-1.6554668069999998,26.596782328000003,Not at all/not very/a bit stressful,76.82300000000002,2.4606000000000003,1.0,1.8752,-0.540544229,77.83664020200001
320,Z2,2008,FEMALE,Active or moderately active,51.8841,5.832300000000001,1.0,2.9945000000000004,-0.32722234899999997,52.863948543000014,Excellent or Very Good,76.16570000000002,3.8121,1.0,2.8902,1.3739702601,72.19455495000003,Extremely/quite a bit stressful,27.237800000000004,11.0819,1.0,3.0429,1.1269841814,23.808422941
321,Z2,2008,FEMALE,Active or moderately active,51.8841,5.832300000000001,1.0,2.9945000000000004,-0.32722234899999997,52.863948543000014,Excellent or Very Good,76.16570000000002,3.8121,1.0,2.8902,1.3739702601,72.19455495000003,Not at all/not very/a bit stressful,72.7622,4.3317,1.0,3.0429,-1.1269841809999999,76.19157705900001
322,Z2,2008,FEMALE,Active or moderately active,51.8841,5.832300000000001,1.0,2.9945000000000004,-0.32722234899999997,52.863948543000014,Poor Fair or Good,23.8343,12.179700000000002,1.0,2.8902,-1.37397026,27.80544505,Extremely/quite a bit stressful,27.237800000000004,11.0819,1.0,3.0429,1.1269841814,23.808422941
323,Z2,2008,FEMALE,Active or moderately active,51.8841,5.832300000000001,1.0,2.9945000000000004,-0.32722234899999997,52.863948543000014,Poor Fair or Good,23.8343,12.179700000000002,1.0,2.8902,-1.37397026,27.80544505,Not at all/not very/a bit stressful,72.7622,4.3317,1.0,3.0429,-1.1269841809999999,76.19157705900001
324,Z2,2008,FEMALE,Inactive,48.1159,6.23,1.0,2.9945000000000004,0.32722234870000005,47.136051457,Excellent or Very Good,76.16570000000002,3.8121,1.0,2.8902,1.3739702601,72.19455495000003,Extremely/quite a bit stressful,27.237800000000004,11.0819,1.0,3.0429,1.1269841814,23.808422941
325,Z2,2008,FEMALE,Inactive,48.1159,6.23,1.0,2.9945000000000004,0.32722234870000005,47.136051457,Excellent or Very Good,76.16570000000002,3.8121,1.0,2.8902,1.3739702601,72.19455495000003,Not at all/not very/a bit stressful,72.7622,4.3317,1.0,3.0429,-1.1269841809999999,76.19157705900001
